id,x,y,pd,ward,zipcode,beat,ct
18659,-9766543.14,5137826.53,10,22,60623,1013,3018.01
18660,-9774941.26,5157657.35,16,41,60656,1613,1005
18661,-9764996.69,5159930.01,17,50,60659,1711,1301
18662,-9760861.65,5125376.37,8,5,60629,0832,6610
18663,-9757767.63,5147895.9,18,11,60614,1811,8326
18664,-9764281.46,5147137.45,14,42,60651,1422,2309
18665,-9756235.07,5145487.96,,27,60610,1823,819
18666,-9765747.63,5156224.53,17,35,60625,1723,1406.01
18667,-9757504.95,5150637.75,19,43,60614,1935,703
18668,-9777672.55,5153020.96,16,37,60634,1631,1705
18669,-9764425.86,5149422.38,14,35,60647,1413,2210
18670,-9758304.92,5117775.01,,19,60643,2213,7202
18671,-9744278.44,5113752.51,4,10,60617,0433,5501
18672,-9762960.82,5134440.56,9,12,60632,0921,5805.01
18673,-9764652.88,5157284.98,17,39,60625,1712,8318
18674,-9752749.93,5119829.81,6,48,60619,,4904
18675,-9756564.08,5121328.05,22,21,60610,2223,7114
18676,-9767599.46,5149479.09,25,,60639,2522,1910
18677,-9765163.33,5155960.7,17,35,60625,1723,1406.02
18678,-9755070.19,5141849.65,1,4,60605,0123,8390
18679,-9754131.07,5139716.19,1,3,60616,0132,3301
18680,-9761549.66,5145611.43,12,26,60622,1211,2425
18681,-9759553.38,5158210.04,20,40,,2012,309
18682,-9766787.58,5148937.87,,36,60639,2522,2004.01
18683,-9771961.55,5152743.02,16,36,60634,1633,1711
18684,-9760583.27,5127320.84,8,16,60636,0832,4202
18685,-9744894.92,5108837.39,4,10,60633,0433,5501
18686,-9771167.18,5160596.67,16,39,60612,1621,1201
18687,-9752880.34,5120795.84,6,37,60619,0633,4409
18688,-9770090.61,5130514.55,8,14,60638,0811,5608
18689,-9762093.47,5126868.49,8,17,60629,0831,6608
18690,-9761577.89,5160687.09,24,,60645,,205
18691,-9755386.94,5130077.38,7,3,60621,0711,8346
18692,-9767202.65,5130915.91,,14,60632,0815,8352
18693,-9761956.83,5158729.49,20,,60659,2011,208.01
18694,-9760818.85,5154105.41,19,47,60618,1921,505
18695,-9759238.29,5152310.24,19,47,60657,1922,625
18696,-9752483.47,5128134.29,5,20,60637,,4207
18697,-9775001.92,5151970.91,16,29,60634,1631,1708
18698,-9767401.72,5149753.38,25,31,60639,2521,1909
18699,-9757449.35,5124203.54,,17,60620,0612,7102
18700,-9754448.48,5120488.8,6,21,60620,0634,8424
18701,-9754432.63,5119116.41,5,21,60628,0511,4906
18702,-9771258.09,5150668.51,25,30,60634,2511,1904.01
18703,-9758080.55,5156975.6,20,48,60640,2033,312
18704,-9759529.91,5128633.06,7,15,60647,0714,6706
18705,-9750160.82,5126542.02,3,5,60637,0332,4303
18706,-9753171.5,5120810.44,6,9,60619,0633,4409
18707,-9761280.85,5133385.03,9,15,60632,0922,5807
18708,-9757982.73,5119336.45,22,21,,2222,7302.01
18709,-9762034.51,5143654.22,12,27,60612,1222,
18710,-9755917.56,5110805.22,5,9,60628,0523,5305.03
18711,-9765728.54,5144183.33,11,28,60624,1111,2602
18712,-9757483.57,5142191.6,12,25,,1232,8333
18713,-9749595.7,5126018.95,3,5,60649,,4302
18714,-9766378.68,5148818.22,25,35,,2522,2004.02
18715,-9770306.71,5129567.15,8,23,60638,0811,5611
18716,-9759583.23,5114904.95,22,19,60643,2212,
18717,-9761675.85,5142212.96,17,28,60612,,2827
18718,-9766236.88,5137663.29,10,22,60623,1013,3018.01
18719,-9753736.3,5140888.93,1,4,60605,0132,3301
18720,-9767041.12,5152911.13,17,39,60641,1731,1612
18721,-9754767.3,5139736.15,1,3,60616,0131,3302
18722,-9772049.16,5127420.98,8,23,60638,0812,6405
18723,-9769276.19,5151950.19,16,31,60641,1634,1511
18724,-9755497.0,5114416.31,22,34,60628,2233,4912
18725,-9765701.14,5143124.67,11,28,60624,1115,2607
18726,-9750543.94,5130803.66,2,5,60615,0234,4108
18727,-9763271.73,5143983.8,12,27,60612,1222,8371
18728,-9753459.98,5124637.45,6,6,60619,0623,6913
18729,-9763268.98,5144000.36,,27,60612,1222,8371
18730,-9765297.62,5132000.53,8,46,60632,,5701
18731,-9770121.94,5145388.56,15,29,60651,1511,1303
18732,-9763622.79,5129660.79,8,14,60629,0822,6309
18733,-9768807.17,5157598.65,16,46,60630,1621,1204
18734,-9753213.29,5108913.15,5,9,60827,0533,5401.01
18735,-9758510.71,5143373.13,12,27,60607,1125,8330
18736,-9753343.42,5129924.03,,20,60637,0233,4003
18737,-9755510.98,5142243.4,1,25,60607,0123,8391
18738,-9743979.39,5116692.3,4,10,60617,0432,5204
18739,-9769000.99,5150743.05,25,31,60641,2521,1902
18740,-9761251.36,5130425.6,8,14,60632,0923,6305
18741,-9773231.66,5157358.49,16,41,60656,1613,1006
18742,-9773727.29,5129473.16,8,23,,0811,5610
18743,-9756375.22,5125507.59,7,6,60621,0732,6813
18744,-9763792.26,5123187.55,8,18,60652,0834,7004.01
18745,-9758903.0,5118684.69,22,19,60643,2213,7202
18746,-9761671.4,5154884.1,19,47,60618,1911,503
18747,-9762653.23,5157744.0,20,33,60625,2011,403
18748,-9759480.45,5115999.02,22,19,60643,2212,7502
18749,-9758780.67,5157490.9,20,48,60640,2013,308
18750,-9769798.68,5145188.04,15,37,60644,1524,2515
18751,-9758309.14,5141915.8,12,28,60607,1231,8329
18752,-9765106.37,5129681.87,8,13,60629,0822,6204
18753,-9768489.59,5144266.11,15,37,60639,1532,2516
18754,-9764006.93,5153618.44,17,33,60618,1733,1608
18755,-9761434.99,5127590.01,5,16,60629,0825,6606
18756,-9755820.91,5111627.67,5,34,60628,0523,5305.03
18757,-9760237.57,5160906.6,24,50,60626,2412,205
18758,-9752950.47,5135345.83,2,,60653,0212,3511
18759,-9763828.76,5130100.92,8,14,60632,0822,3815
18760,-9761400.25,5152050.42,19,47,60618,1921,510
18761,-9751164.24,5132265.03,2,4,60615,0222,3906
18762,-9745908.4,5122892.45,4,7,60617,0424,4601
18763,-9769570.14,5127663.49,8,13,60638,0813,6407
18764,-9763427.72,5155204.79,17,33,60625,1724,1408
18765,-9774878.18,5160013.5,16,41,60631,1612,1003
18766,-9765793.34,5143109.54,11,28,60624,1115,2607
18767,-9763584.02,5148782.84,14,26,60647,1413,2211
18768,-9761910.28,5150107.95,14,32,,1431,2203
18769,-9769872.61,5130789.5,8,14,60638,0811,5608
18770,-9761984.76,5143545.97,9,27,60636,1222,8371
18771,-9764415.67,5153373.45,16,35,60618,1732,1608
18772,-9763903.34,5151619.72,,11,60618,1412,6117
18773,-9755899.68,5144973.79,11,42,60654,1831,818
18774,-9763668.56,5137434.42,10,22,60623,,8408
18775,-9766265.75,5137799.23,10,22,60623,1013,
18776,-9758839.6,5139314.45,12,25,60608,1235,3107
18777,-9755196.53,5128787.58,7,20,60621,0711,8346
18778,-9756757.24,5121088.32,22,21,60620,0614,7114
18779,-9754584.33,5142945.99,1,42,60604,0113,3204
18780,-9757252.81,5139469.63,12,,60608,1235,3103
18781,-9760325.91,5151811.58,19,32,60618,1931,514
18782,-9769663.92,5149975.14,25,30,60639,2515,1907.02
18783,-9762621.27,5148426.12,14,1,60647,1421,2225
18784,-9767156.31,5149634.07,25,31,60639,2522,2003
18785,-9747911.18,5125527.28,3,7,60649,0334,4306
18786,-9770595.53,5157072.61,16,45,,1622,1104
18787,-9756416.24,5121031.14,22,21,60620,2223,7115
18788,-9766575.53,5147558.24,25,26,60639,2534,2305
18789,-9755973.09,5118016.45,22,34,60628,2232,7305
18790,-9753859.63,5114775.09,5,9,60628,0531,4914
18791,-9761051.08,5133416.06,9,15,60632,0921,5807
18792,-9760183.83,5140582.02,12,28,60608,1233,8429
18793,-9759602.34,5124047.17,6,17,60620,0611,7104
18794,-9764494.72,5150852.88,14,35,60618,1412,2106.02
18795,-9765085.02,5145855.05,15,27,60651,1112,2312
18796,-9753188.26,5136017.2,,4,60616,0211,3510
18797,-9777444.13,5152023.39,16,38,60634,1631,1706
18798,-9755364.05,5143423.23,1,42,60606,0122,8391
18799,-9771808.41,5152410.82,16,36,60634,1633,6707
18800,-9754266.42,5125650.0,3,32,60619,0323,
18801,-9759070.43,5128268.35,7,15,60636,0714,6707
18802,-9757869.16,5131841.57,9,20,60609,0933,6111
18803,-9756601.24,5122898.06,6,21,60620,0613,7108
18804,-9746274.38,5110407.52,4,10,60633,0433,5502
18805,-9760649.91,5135106.08,9,12,60609,0912,5905
18806,-9772889.44,5130116.62,8,23,60638,,
18807,-9748180.5,5121060.2,4,7,60617,0413,7004.01
18808,-9757641.32,5128188.3,7,16,60656,0712,6806
18809,-9762592.62,5155519.47,17,33,60625,1724,1408
18810,-9748882.42,5128438.1,3,5,60652,0331,4201
18811,-9760630.96,5127336.5,8,16,60636,0832,6607
18812,-9773158.58,5158778.24,16,41,60631,1612,9800
18813,-9757131.77,5128985.19,7,16,60621,0712,1704
18814,-9760152.59,5126729.48,7,16,60636,0726,6714
18815,-9770057.2,5129908.7,8,23,,0811,5611
18816,-9758956.95,5130117.74,7,16,60636,0715,6703
18817,-9761121.34,5138060.63,10,25,60608,1034,8413
18818,-9768798.09,5145770.14,15,7,60651,1531,2511
18819,-9768367.05,5144854.12,15,37,60644,1532,1906.01
18820,-9752404.07,5120942.03,,6,60619,0633,
18821,-9757172.01,5156405.35,20,46,60640,2024,313
18822,-9769529.33,5156049.98,16,45,60630,,5204
18823,-9761053.79,5153761.66,19,47,60618,1921,505
18824,-9754302.87,5114087.91,5,34,,0522,4913
18825,-9757959.51,5129823.5,7,16,60636,0713,6701
18826,-9758636.23,5138014.17,12,25,60608,1235,8432
18827,-9752739.1,5109624.31,5,41,60827,,1907.02
18828,-9763264.67,5150386.4,14,3,60647,1411,2205
18829,-9758227.52,5134710.57,9,,60609,0912,
18830,-9756102.33,5118866.56,22,21,60628,2223,7305
18831,-9756307.25,5153025.03,22,46,60657,1925,609
18832,-9762710.85,5150041.1,14,32,60647,1414,2204
18833,-9761988.03,5134202.67,9,12,60632,0921,5806
18834,-9764297.75,5146046.51,11,27,60651,1121,2311
18835,-9772105.01,5149244.18,25,,60639,0832,1913.01
18836,-9770879.12,5146874.13,25,29,60651,2531,2506
18837,-9765601.96,5143702.81,11,28,60624,1114,2602
18838,-9770571.1,5129873.39,8,23,60638,0811,5611
18839,-9773477.83,5130925.42,12,23,60638,0811,5609
18840,-9751814.36,5124990.98,3,8,60619,0323,104
18841,-9758510.5,5160160.67,24,48,60660,2433,302
18842,-9760475.62,5127035.47,8,16,60636,0832,
18843,-9755277.38,5131152.56,9,3,60609,0935,8356
18844,-9770155.74,5145421.44,1,29,,1511,2513
18845,-9763107.42,5125748.97,8,17,60629,2521,6611
18846,-9763838.18,5138413.81,10,22,60623,1024,3007
18847,-9765001.68,5137685.69,18,22,60623,1123,3005
18848,-9750452.56,5132089.3,2,4,60615,0713,3907
18849,-9759598.69,5144534.21,12,27,60622,1511,2432
18850,-9763907.39,5128605.85,8,23,60629,0823,6604
18851,-9763305.47,5144325.77,12,27,60612,1221,8367
18852,-9765847.93,5137121.18,3,22,60623,1031,3018.03
18853,-9756843.16,5143663.8,5,27,60661,1224,2801
18854,-9754699.89,5146537.25,18,2,60610,1824,812.02
18855,-9756591.96,5146408.95,18,27,60610,1822,8422
18856,-9755402.63,5145009.13,18,42,60654,1831,818
18857,-9763914.42,5123253.07,8,18,60652,0834,7004.01
18858,-9762828.39,5151929.34,17,33,60618,1733,2101
18859,-9766580.59,5142402.44,11,28,60624,1131,2606
18860,-9763633.14,5140767.95,10,24,60610,0712,
18861,-9762244.02,5147346.1,14,26,60622,1423,2410
18862,-9770222.13,5149787.27,25,30,60645,2515,1906.02
18863,-9768302.28,5143608.16,15,28,,0522,2518
18864,-9754073.24,5111448.95,5,9,60628,0523,5305.02
18865,-9761855.68,5156801.6,20,34,60625,2031,402.01
18866,-9757449.15,5131440.13,11,20,60609,0933,6110
18867,-9760299.88,5130546.54,9,16,60609,0932,6116
18868,-9766431.85,5137620.69,10,22,60623,1031,3018.01
18869,-9771157.63,5149313.28,12,36,60660,2512,1913.01
18870,-9762096.48,5158742.03,20,40,,,208.01
18871,-9764829.48,5141800.11,11,24,60624,1133,2705
18872,-9769095.2,5153991.29,16,38,60641,1624,1503
18873,-9761578.79,5121987.1,9,18,60652,,7005.02
18874,-9763979.19,5128723.54,8,23,60629,0823,6604
18875,-9747600.64,5124525.61,4,7,60637,,4313.02
18876,-9757058.48,5151923.23,19,44,60657,1934,631
18877,-9758669.09,5159883.65,24,48,,2433,302
18878,-9764243.86,5137592.28,10,22,60623,1032,3016
18879,-9755061.83,5115702.78,5,34,60628,0513,4910
18880,-9755489.09,5114625.67,22,34,60628,2233,4912
18881,-9763723.46,5138495.39,10,22,60623,1024,3008
18882,-9764697.6,5145145.47,11,27,60624,,2315
18883,-9757174.14,5128572.23,7,16,60621,0712,6806
18884,-9753185.71,5124945.88,3,6,60619,0323,6909
18885,-9764917.13,5126363.42,,45,60629,0833,6504
18886,-9752320.2,5119636.2,6,9,60619,0633,4409
18887,-9757572.26,5136357.95,9,11,60608,0913,6009
18888,-9755487.17,5139079.73,9,25,60616,0914,4804
18889,-9765478.78,5156501.6,17,39,60625,1712,
18890,-9758650.28,5161005.51,,49,60626,2432,105.03
18891,-9761296.23,5125865.76,8,17,60629,0832,6609
18892,-9759188.6,5156847.39,20,11,60640,2032,310
18893,-9772795.49,5157366.66,16,45,60656,1613,1006
18894,-9765108.87,5139677.21,10,24,60623,1014,2924
18895,-9762784.24,5127253.93,8,17,60629,0831,6608
18896,-9774511.17,5148755.74,25,29,60707,2512,2505
18897,-9765334.45,5155957.82,17,35,60625,1723,1406.02
18898,-9760172.29,5147345.01,14,1,60622,1424,6607
18899,-9746152.66,5118982.79,4,10,60617,0431,5101
18900,-9757780.87,5155368.4,19,46,60640,1914,8307
18901,-9770745.12,5158605.82,16,45,60646,1622,1101
18902,-9746217.31,5122429.33,4,10,60617,0423,4603.01
18903,-9743841.85,5116369.94,4,10,60617,1412,5204
18904,-9746494.5,5123805.99,4,7,60617,0422,4603.02
18905,-9760202.97,5146975.29,14,1,60622,1424,2414
18906,-9765910.17,5146961.86,25,26,60651,2534,2306
18907,-9751212.53,5130929.13,2,5,60615,0234,4106
18908,-9762424.83,5148667.25,14,1,60647,,3807
18909,-9767824.32,5145600.23,15,37,60651,1531,2510
18910,-9770365.04,5157263.53,16,45,60630,1622,1102
18911,-9773944.93,5160430.81,16,41,60631,1611,1002
18912,-9759244.06,5151933.68,19,32,60657,0422,626
18913,-9763175.75,5158854.71,,40,60659,2011,207.01
18914,-9760936.12,5122673.36,8,18,60652,0835,7005.01
18915,-9764355.46,5158510.19,17,39,60659,1711,1303
18916,-9765218.0,5146737.45,1,26,60651,2535,2307
18917,-9758532.56,5122865.5,,21,60620,0614,7106
18918,-9763794.35,5137122.85,10,22,60623,1032,8408
18919,-9765354.74,5131955.0,18,14,60632,0815,5703
18920,-9769170.81,5152755.27,16,30,60641,1634,1511
18921,-9747867.42,5124356.56,4,7,60649,0414,4312
18922,-9768965.15,5155745.67,16,45,,1623,1502
18923,-9747868.41,5125676.31,3,7,60649,0334,
18924,-9776935.55,5152279.94,,,60634,1631,1706
18925,-9770385.57,5144823.18,15,29,60601,1511,2514
18926,-9754518.64,5144785.39,18,42,60611,1834,815
18927,-9760756.0,5153919.26,19,21,60618,,505
18928,-9755370.16,5127564.15,7,20,60621,0722,6809
18929,-9767351.82,5158868.87,17,39,60646,1711,1203
18930,-9774994.38,5162689.51,16,41,60631,1611,902
18931,-9751714.98,5122172.17,6,8,60619,0632,4401.02
18932,-9763613.46,5154651.78,17,33,60618,1724,1606.01
18933,-9755775.7,5120355.48,22,21,60620,2223,7301
18934,-9769763.26,5143437.19,15,29,60644,1523,2519
18935,-9758308.23,5147499.0,14,27,60642,1224,8423
18936,-9768451.63,5131002.01,,14,60638,0814,2206.01
18937,-9762054.65,5158216.57,20,40,60625,2011,402.02
18938,-9766929.46,5143094.78,11,28,60624,1113,815
18939,-9762335.5,5139111.42,10,12,60623,1023,8407
18940,-9749884.37,5126323.8,3,5,60649,0332,4302
18941,-9765382.95,5128366.14,8,23,60629,0312,6502
18942,-9767628.75,5152915.63,17,30,60641,,1510.02
18943,-9754424.59,5143322.93,1,42,60603,0112,3204
18944,-9760914.86,5147286.9,14,1,60622,1424,2412
18945,-9747403.59,5118461.27,4,10,60617,,8339
18946,-9768119.21,5153723.17,16,45,60641,0312,
18947,-9758932.32,5161253.25,24,49,60626,2432,106
18948,-9767141.2,5150742.63,25,31,60641,2521,2001
18949,-9758182.18,5153515.64,19,44,60613,1923,611
18950,-9761048.26,5163888.08,24,49,60645,2411,201
18951,-9767116.78,5127531.72,8,13,60629,,6408
18952,-9761230.08,5125576.34,8,18,60629,0832,6610
18953,-9762527.38,5160111.06,24,50,60659,,208.02
18954,-9754534.96,5124766.12,,6,60620,0623,6912
18955,-9766348.44,5125286.09,8,18,60629,0833,6505
18956,-9769149.89,5151662.68,25,30,60641,2514,1903
18957,-9748074.69,5120054.09,4,7,60617,0413,4804
18958,-9753495.88,5129284.43,2,20,,0222,4004
18959,-9746098.03,5118407.74,4,10,60617,0431,5101
18960,-9756291.36,5114225.13,22,34,60643,2234,7506
18961,-9768114.2,5145643.7,15,37,60651,1531,2511
18962,-9755173.54,5142802.64,18,42,60604,1131,8391
18963,-9756461.8,5141503.62,1,,60607,0124,8419
18964,-9765925.63,5147614.64,25,26,60639,2534,2305
18965,-9765176.77,5142608.29,22,28,60624,1122,2608
18966,-9762997.75,5144061.09,12,27,60612,1511,8371
18967,-9761717.02,5160860.96,24,50,60645,2412,206.02
18968,-9765657.75,5154823.59,11,39,60618,1723,1604
18969,-9773039.81,5129549.56,8,23,60638,0811,5610
18970,-9763590.77,5114113.79,22,19,60655,2211,7404
18971,-9751560.48,5122835.78,6,8,60619,0631,4401.02
18972,-9762479.52,5125351.98,8,18,60629,0831,6611
18973,-9753194.94,5128294.18,3,20,60637,0313,4206
18974,-9762793.83,5122215.18,8,18,60652,0835,7005.02
18975,-9752341.95,5134010.22,2,4,60653,0214,8364
18976,-9758142.03,5124694.57,6,17,60620,0612,7103
18977,-9764624.17,5130485.55,8,23,60632,0822,
18978,-9759072.05,5131389.78,9,20,60609,0931,
18979,-9753729.01,5135026.25,2,3,60649,0212,8396
18980,-9766111.38,5142184.83,11,28,60624,1132,2606
18981,-9752823.38,5117259.27,5,9,,0511,4908
18982,-9763622.03,5148345.53,14,1,60647,1421,2227
18983,-9747730.84,5124053.94,4,7,60649,0421,4313.01
18984,-9756997.25,5146771.15,18,27,60642,1822,8422
18985,-9757312.67,5122733.09,6,21,60620,0613,7108
18986,-9766156.35,5151989.47,17,,60641,1731,1613
18987,-9752908.56,5127028.99,3,29,60637,0321,4212
18988,-9759229.22,5163738.91,24,49,60626,2422,103
18989,-9757692.51,5141974.6,12,25,,1232,8333
18990,-9751031.97,5130893.56,2,5,,0234,4107
18991,-9763999.97,5145664.29,11,27,60651,1121,8366
18992,-9760380.19,5157388.07,20,40,60640,2032,404.02
18993,-9758119.24,5144800.15,12,1,60642,1215,2434
18994,-9758143.76,5151800.28,19,44,60657,1933,629
18995,-9755813.44,5111341.33,5,34,60628,0523,
18996,-9763915.51,5131888.93,8,14,60632,0821,705
18997,-9765927.4,5155328.75,17,39,60630,1722,1405
18998,-9759099.51,5136501.01,9,12,60608,,8404
18999,-9749957.84,5124912.63,4,8,60649,0411,8342
19000,-9766394.49,5143073.16,,28,,,8420
19001,-9751807.44,5124780.5,6,8,60621,0624,6915
19002,-9752927.55,5119432.52,6,9,60619,0633,4904
19003,-9771010.14,5156716.44,16,45,60630,1622,1104
19004,-9747204.18,5116117.12,4,10,60617,0434,8388
19005,-9764827.2,5139859.6,10,24,,1014,2922
19006,-9765383.7,5133752.08,8,14,60632,0821,5701
19007,-9762220.73,5127730.92,8,17,60629,0823,6606
19008,-9771723.25,5154513.63,16,38,60634,1624,1505.02
19009,-9754028.85,5117489.65,5,9,60628,0511,4908
19010,-9750153.79,5121936.39,4,8,60619,0412,8343
19011,-9762268.99,5140492.05,10,24,60623,1022,
19012,-9752040.73,5131025.59,2,5,60615,0233,4105
19013,-9757248.32,5156922.14,20,48,60612,0532,313
19014,-9770095.65,5150759.01,25,31,60641,2514,810
19015,-9770960.08,5146872.49,25,29,60651,,2506
19016,-9765719.73,5129874.54,10,38,60629,0813,6203
19017,-9748240.66,5119409.26,4,7,60617,0431,5103
19018,-9767622.97,5150199.51,25,31,60639,2521,8426
19019,-9762449.33,5150716.3,14,32,60647,1411,2203
19020,-9763711.28,5143925.34,11,28,,1123,8368
19021,-9766800.43,5156167.85,17,39,60630,1722,7306
19022,-9744280.64,5117820.38,4,10,60617,0432,5201
19023,-9752749.93,5124270.67,6,6,60619,0624,6914
19024,-9766057.92,5145648.18,11,37,60651,1111,627
19025,-9761033.68,5147341.08,7,1,60622,1424,2412
19026,-9752498.73,5129887.01,2,20,60637,0233,4003
19027,-9761711.01,5132990.11,9,15,60632,0922,5806
19028,-9769026.53,5145689.57,15,37,60651,1524,2512
19029,-9758043.22,5126363.19,7,6,60636,0734,8349
19030,-9773439.33,5148192.33,12,29,60707,2513,2505
19031,-9761846.69,5132873.12,9,15,60632,,5806
19032,-9770620.89,5149050.92,25,36,60639,2515,1913.02
19033,-9763892.75,5143955.74,11,28,,1123,8368
19034,-9758941.88,5124451.11,6,17,60620,0611,7104
19035,-9751707.31,5124932.69,11,,60619,0323,8418
19036,-9760752.72,5148846.12,14,32,60647,0823,8322
19037,-9744904.24,5115318.06,4,10,60617,0433,5206
19038,-9756892.73,5116993.28,22,34,60643,2232,7307
19039,-9765178.05,5138510.77,10,22,60623,1013,3005
19040,-9774556.86,5157853.05,16,41,60656,1613,1006
19041,-9759786.86,5141734.63,12,27,60612,1231,8382
19042,-9760465.87,5153777.25,19,47,60618,1921,505
19043,-9771211.16,5128464.67,8,13,60634,0812,6403
19044,-9759458.01,5122687.41,6,17,60620,0614,7112
19045,-9759074.63,5118495.49,22,19,60651,2213,
19046,-9769887.24,5150964.22,25,31,60641,2514,1903
19047,-9756512.79,5150147.61,19,43,60614,1935,702
19048,-9762305.59,5150252.24,14,32,60647,1431,2203
19049,-9746585.23,5122981.59,4,7,60617,0423,4603.02
19050,-9757708.62,5129997.27,7,10,60636,0713,6701
19051,-9751821.5,5130487.52,2,5,60615,0233,4105
19052,-9766625.74,5153825.04,17,7,60641,1731,1611
19053,-9757405.13,5151698.28,19,44,60657,1933,630
19054,-9778948.67,5156811.6,16,41,60604,1614,7709.02
19055,-9764307.28,5127340.01,8,23,60629,0833,6503.02
19056,-9774307.85,5147357.04,25,29,60707,2513,2505
19057,-9757441.45,5117304.14,22,34,60643,2232,7306
19058,-9756943.72,5151274.04,19,44,60657,1934,
19059,-9764128.85,5147240.94,14,26,60630,1422,2309
19060,-9753726.01,5135061.29,2,3,60653,0212,8396
19061,-9762867.53,5138280.11,10,12,60623,1033,3009
19062,-9764705.18,5122446.49,8,18,60652,0834,7004.01
19063,-9759665.18,5160785.76,24,40,60626,2432,8306
19064,-9761575.87,5143609.89,12,27,60612,1222,8378
19065,-9754846.13,5140861.18,1,3,60605,0131,3302
19066,-9763402.86,5122458.4,8,18,60652,0522,7004.01
19067,-9756063.22,5110626.06,5,34,60628,0523,5305.03
19068,-9762791.26,5142429.2,19,27,60612,1124,8370
19069,-9757009.92,5146964.91,18,27,60642,1822,8422
19070,-9761129.92,5125182.46,8,18,60629,0835,6610
19071,-9757686.11,5140886.25,12,25,60605,1232,2838
19072,-9763912.26,5141111.59,11,24,60624,1133,8430
19073,-9761307.65,5142802.63,11,27,,1022,2808
19074,-9760491.2,5116421.09,22,19,60643,1522,7206
19075,-9761653.26,5125706.86,8,18,60629,0831,6610
19076,-9766283.72,5143890.57,11,28,60624,1114,2603
19077,-9756631.32,5150997.22,,44,60657,,634
19078,-9753490.49,5125469.01,3,,60619,0323,5610
19079,-9745715.11,5110123.42,4,10,60633,0433,5501
19080,-9760837.71,5155075.02,19,47,60618,1911,
19081,-9763398.15,5148377.37,14,1,60647,1421,2226
19082,-9760318.69,5147540.96,14,1,60622,1424,2414
19083,-9760267.57,5146909.18,14,1,,1424,2414
19084,-9764801.81,5152445.1,17,30,60618,1732,
19085,-9763689.21,5115992.88,22,19,60655,2211,7402
19086,-9760204.5,5125669.07,7,17,60636,1533,6720
19087,-9757101.72,5116749.83,22,34,60643,,7307
19088,-9753922.81,5114547.29,5,9,60646,0531,4914
19089,-9756961.43,5113933.2,22,34,60643,2234,7506
19090,-9752697.66,5116526.32,10,9,60628,0512,
19091,-9749859.4,5122197.35,4,8,60617,0412,4503
19092,-9758258.99,5162251.45,24,49,60626,2431,104
19093,-9758405.9,5115378.94,22,34,60643,2234,7501
19094,-9763284.76,5123023.33,8,18,,0834,7004.01
19095,-9756576.01,5139756.69,12,11,60616,1235,3102
19096,-9760257.16,5150815.84,31,32,60623,1931,707
19097,-9773312.26,5150384.03,,36,60707,2512,8316
19098,-9759475.6,5150825.33,19,32,60614,1834,707
19099,-9761534.78,5130154.14,9,14,60632,0923,6305
19100,-9770872.79,5147039.49,25,29,60651,2531,2506
19101,-9760612.75,5127141.79,8,16,60636,0832,6607
19102,-9759700.03,5148498.76,14,32,60622,1434,8310
19103,-9757347.77,5147641.65,18,2,,1813,8326
19104,-9754775.9,5111469.77,5,,,0523,5305.02
19105,-9769788.73,5143789.42,15,37,60644,1523,2519
19106,-9762441.88,5156169.54,19,40,60625,1911,407
19107,-9763662.61,5155528.31,17,33,60625,,1407.02
19108,-9765593.15,5154059.01,17,45,60618,1723,
19109,-9747793.91,5123878.74,4,30,60649,0421,4313.01
19110,-9759370.5,5157331.23,20,40,60640,2032,310
19111,-9761960.98,5150187.27,14,32,60647,1431,2203
19112,-9765403.73,5135930.6,10,,60623,1031,8305
19113,-9766600.65,5151172.49,25,31,60641,2523,2001
19114,-9760564.77,5136331.97,9,,60608,0912,8403
19115,-9754713.58,5127032.18,7,6,60621,0722,8425
19116,-9762582.93,5143316.48,12,27,60612,1222,8370
19117,-9763489.18,5142247.34,11,28,60624,,2713
19118,-9759591.18,5130297.63,,16,60609,0932,6117
19119,-9759521.32,5132326.44,9,15,60609,0931,6114
19120,-9759438.03,5143383.89,12,,60612,0111,8381
19121,-9761437.37,5154920.55,19,47,60618,1911,502
19122,-9757855.65,5131841.84,9,20,60609,0933,6111
19123,-9751610.67,5123133.73,6,8,60619,0631,718
19124,-9755244.79,5128750.42,7,20,,0711,8346
19125,-9761607.22,5149578.66,14,1,60647,1412,2215
19126,-9757410.13,5130847.58,9,20,60609,0934,6120
19127,-9763477.06,5142620.6,11,28,60624,1134,2713
19128,-9769422.14,5143465.27,15,28,60644,1523,2519
19129,-9758900.04,5124338.35,6,17,60620,0611,7104
19130,-9763183.55,5132461.46,8,14,,0821,
19131,-9767903.3,5151183.24,25,31,60641,2521,1901
19132,-9747483.76,5120881.81,4,7,60617,0423,4805
19133,-9759520.17,5132194.21,9,15,60609,0931,6114
19134,-9754841.37,5125496.65,7,8,60630,0731,6911
19135,-9762028.41,5129295.88,8,16,60629,0824,6308
19136,-9766325.99,5124593.9,8,18,60652,0833,6505
19137,-9761397.21,5127312.3,8,17,60629,0832,6608
19138,-9757883.59,5132112.4,9,,60609,1115,6111
19139,-9744679.72,5109782.36,4,20,60633,0433,5501
19140,-9761142.34,5130297.4,9,15,60632,0923,6305
19141,-9757652.94,5128798.71,7,16,60621,0712,6806
19142,-9760249.57,5129503.68,7,,60636,0715,6705
19143,-9758762.99,5153426.47,19,44,60613,1922,
19144,-9770319.13,5143332.16,15,29,60644,1513,2520
