id,x,y,pd,zipcode
595096,-9770750.68,5146859.83,25,60651
1748747,-9753195.43,5128823.51,3,60637
140618,-9757122.37,5143572.48,12,60607
2216948,-9755975.27,5112447.72,5,60628
1398303,-9762443.34,5161728.56,24,60645
1715486,-9757537.24,5128965.89,7,60621
448815,-9763269.59,5150750.28,14,60647
725460,-9763051.99,5141919.74,7,60612
1208655,-9764091.24,5158963.96,16,60659
2437584,-9766108.37,5124082.04,6,
1934666,-9749876.57,5124112.66,4,60649
1540726,-9762292.53,5129734.62,8,60629
1074728,-9763964.19,5154351.08,17,60618
914166,-9757781.15,5135953.94,9,60608
2333110,-9743996.07,5117179.8,4,60617
2342944,-9758588.89,5156043.22,19,60640
1049202,-9761492.65,5155924.49,19,60625
440379,-9761463.89,5150913.58,14,
195050,-9764260.79,5145897.66,4,60651
1497245,-9766509.73,5130541.97,8,60632
2114187,-9746934.67,5119976.0,4,60617
1884941,-9753395.52,5125127.94,31,60619
1101052,-9764078.87,5156265.54,17,60625
757869,-9763974.75,5139798.27,10,60623
843677,-9757659.32,5143081.37,12,60607
843606,-9757654.42,5143230.41,12,60607
831042,-9761685.46,5138265.12,10,60608
1902382,-9752175.0,5124227.35,6,60619
865929,-9756845.76,5142831.08,12,60661
2262004,-9749993.88,5117321.96,5,60628
979224,-9754609.96,5142152.97,1,60605
1525613,-9761876.78,5130641.09,25,60632
1655766,-9753979.79,5128084.63,3,60637
839765,-9758898.93,5143048.36,12,60607
1482898,-9766359.46,5132788.72,8,60632
953136,-9762023.53,5132864.11,20,60632
1707368,-9757034.06,5128849.62,7,60621
873138,-9757861.18,5139390.43,12,60608
784042,-9766583.66,5139705.15,,60623
394578,-9758967.5,5149448.87,11,60614
1457480,-9765874.68,5136906.9,10,60623
1438929,-9760222.8,5163233.21,24,60626
822907,-9760578.61,5139148.88,12,60608
2066272,-9747498.8,5124409.66,19,60649
662241,-9770721.07,5149888.03,25,
1363426,-9762578.67,5159810.37,24,60659
1154591,-9769748.64,5155957.51,16,60630
895205,-9761730.39,5136767.48,,60608
2066067,-9746942.68,5124673.76,,60649
972288,-9758213.22,5137785.44,9,60608
976662,-9756205.4,5137208.16,9,60616
273073,-9766501.24,5147642.72,25,60639
58162,-9754756.3,5146136.04,18,60610
2441329,-9765603.82,5126563.79,8,60629
2011328,-9755733.7,5117917.22,,60628
2311418,-9744354.81,5108616.52,4,60633
1306467,-9769903.96,5153410.24,16,60604
647126,-9764233.03,5140988.14,11,60624
582183,-9760234.31,5157068.97,20,60640
372947,-9763378.83,5142133.71,11,60612
988454,-9753841.12,5139546.02,1,60616
800581,-9763821.94,5136874.28,10,60623
1713383,-9757392.2,5128210.75,7,60621
314414,-9769195.9,5146620.31,25,60651
1168123,-9771194.17,5155282.71,,60630
1268585,-9768503.73,5160299.1,16,60646
747300,-9761506.12,5141950.79,11,60612
40533,-9758034.01,5146535.51,12,60642
1583408,-9754493.73,5133416.25,10,60653
965219,-9756981.11,5136579.46,9,60608
1968951,-9758412.84,5122826.56,6,60620
1039959,-9767858.29,5149673.85,25,60639
452355,-9762907.67,5150535.7,14,60647
698429,-9772766.72,5147428.56,25,60707
1847112,-9762990.06,5128744.17,11,60604
205441,-9763524.2,5143164.59,11,60624
2403567,-9762719.86,5114890.41,22,60655
328246,-9769086.15,5147474.68,25,60639
1008601,-9755877.09,5137347.69,9,60616
1082504,-9765273.14,5155195.69,17,60602
334027,-9768903.58,5149328.88,25,60639
74154,-9759859.56,5147376.04,14,60622
15126,-9755284.36,5146183.36,18,
2485826,-9772688.94,5130652.09,8,60638
548344,-9761318.61,5153005.1,19,60632
180084,-9760430.91,5143310.23,12,60612
2453509,-9764774.18,5127600.7,8,60629
1060085,-9762619.59,5158179.19,20,60625
1284495,-9775736.36,5158689.25,16,60631
2423774,-9763811.13,5123300.14,8,60652
1200958,-9766474.13,5159875.95,17,60646
2437826,-9766889.93,5123663.15,8,60652
1689143,-9757578.81,5131150.6,9,60609
1237325,-9773591.22,5157991.04,16,60656
215041,-9762917.91,5142669.69,11,60612
1120495,-9768748.36,5156168.16,16,
529653,-9759525.37,5153127.73,19,60613
472536,-9765264.34,5149829.0,25,60647
1717429,-9756707.32,5127145.14,,60621
1547617,-9757747.12,5131493.43,9,60609
1258069,-9775486.6,5162497.52,16,60631
1328207,-9770265.6,5151239.39,25,60634
1578826,-9751999.66,5134741.89,2,60653
548690,-9760363.67,5153196.5,19,60618
504582,-9764276.81,5152141.94,17,60618
1013243,-9754926.56,5136626.13,2,60616
2234656,-9753128.88,5116857.86,5,60639
695524,-9772988.13,5148326.69,25,60651
767308,-9766037.78,5140840.53,10,60623
1513861,-9763186.7,5133123.4,9,60632
1199493,-9768092.02,5159450.06,17,60646
618978,-9768127.02,5144822.45,15,60644
2257111,-9753821.49,5117646.21,5,60628
735076,-9763612.75,5139807.04,10,60623
39393,-9757741.26,5145477.17,12,60642
1534955,-9761168.03,5129294.44,8,60629
1086208,-9763833.63,5152989.23,22,60642
118701,-9757176.99,5144530.29,12,60642
1890193,-9752603.04,5125337.52,,60619
1572174,-9753506.29,5135287.59,2,60636
1844228,-9763831.49,5128998.61,8,60629
1265747,-9769360.57,5160747.47,16,60646
2258956,-9751821.41,5118397.69,5,60628
2343088,-9758006.97,5156361.09,20,60640
1670742,-9749278.68,5126028.37,3,60649
2179648,-9754741.2,5115028.48,5,60628
1956009,-9748080.05,5122167.31,4,60617
499566,-9765446.56,5152802.98,17,60626
207241,-9761857.12,5143012.07,11,60612
2010938,-9755718.09,5117217.95,22,60628
1758803,-9757175.02,5125697.86,7,60621
1830326,-9761600.19,5128865.07,8,60629
1230896,-9774071.76,5156770.73,16,60656
215538,-9762478.33,5146257.67,12,60622
1996651,-9754483.87,5119704.94,6,60620
1430374,-9762857.89,5163224.66,24,60645
2127003,-9745880.47,5120651.71,4,60617
441366,-9761636.81,5150834.43,14,60618
2191794,-9757049.99,5114842.48,22,60643
743925,-9761071.31,5142812.33,12,60631
440059,-9762410.83,5151798.45,14,
110398,-9754288.82,5143686.62,1,60601
754687,-9763884.18,5140585.49,10,60623
439106,-9760333.75,5152315.95,19,
2030196,-9757884.14,5120787.11,22,60620
1976693,-9759777.34,5124374.01,6,60620
2445495,-9761330.96,5126330.05,8,60612
1039635,-9767555.67,5149763.5,25,60639
2147171,-9753750.61,5119917.18,6,60619
2349873,-9757231.46,5156805.16,20,60640
1898826,-9753430.39,5124840.8,6,60619
658422,-9771819.97,5149363.16,25,
1657283,-9750998.61,5128590.55,3,
2171135,-9756650.64,5115141.12,22,60643
2536797,-9762752.58,5127205.15,8,60629
1247758,-9772921.46,5159283.44,16,60631
466591,-9763408.96,5151985.77,8,60618
1181425,-9766694.66,5153780.24,17,60641
926305,-9760838.97,5135590.53,9,60609
1834198,-9761580.47,5128111.37,8,60629
147243,-9759994.95,5144642.81,12,60622
791922,-9763674.21,5137874.75,10,60623
1597971,-9752362.04,5131777.87,2,60615
2253515,-9752510.35,5117521.55,,60628
2090716,-9745917.05,5123460.47,4,60617
629870,-9770606.66,5141477.19,15,60644
1667135,-9748849.33,5126199.1,3,60649
2046709,-9760714.93,5119012.5,22,60643
895612,-9762493.46,5136017.34,9,60623
2384324,-9761057.52,5113833.18,,60655
1174445,-9767587.61,5155822.68,17,60630
1373843,-9760525.38,5160685.59,24,60645
1580206,-9752288.83,5133051.94,2,60653
817510,-9758981.98,5140430.98,12,60608
1196491,-9763939.52,5157255.47,17,60625
1709786,-9756080.84,5127235.35,7,60621
2200591,-9753936.2,5114385.04,5,60628
715485,-9773570.9,5151685.86,25,60634
682750,-9769610.23,5143973.47,15,60644
2236752,-9752666.16,5117243.38,,60628
1585477,-9753668.6,5133477.89,3,60653
1727193,-9756986.08,5126828.15,7,60621
793273,-9763724.45,5138191.68,10,60623
528727,-9759364.24,5153570.31,19,60613
158486,-9760458.47,5146434.92,12,60622
1374659,-9761600.43,5161199.07,24,60645
195640,-9764186.32,5146353.06,11,60651
594704,-9770879.14,5146676.23,25,60651
2044852,-9760560.83,5118085.87,22,60643
481754,-9765861.2,5151311.42,25,60641
1097072,-9764356.05,5156087.59,17,60625
1844784,-9763776.63,5129133.82,8,60629
2276955,-9757341.14,5113692.09,5,60643
859527,-9757396.01,5140581.34,12,60608
647316,-9764256.3,5141520.62,11,60624
2232201,-9754084.06,5116930.94,5,60628
1754929,-9757894.74,5126274.61,,60636
282456,-9766760.53,5148412.8,,60639
566264,-9757812.28,5155433.97,19,
1102270,-9765872.2,5152948.1,17,60641
1442246,-9759614.57,5157600.27,20,60646
986992,-9753696.39,5139016.93,1,60616
410883,-9757806.89,5151332.53,19,60657
1405613,-9759768.86,5160594.68,24,60660
941048,-9766778.76,5136486.29,10,60623
351492,-9766980.94,5143578.83,11,60624
656689,-9771543.68,5149137.21,25,60639
1772530,-9755725.22,5124411.06,6,60622
1441485,-9759846.53,5158100.27,,60640
289816,-9764505.39,5144704.04,11,60624
1612244,-9750984.92,5132527.11,2,60653
519881,-9757112.54,5152782.57,,60657
425123,-9760312.92,5151379.72,19,60618
486694,-9766940.53,5150594.64,22,60639
886476,-9760125.92,5138724.39,10,60608
720111,-9773993.61,5151307.5,25,60634
1637436,-9754257.22,5129650.97,2,60637
2200655,-9753448.58,5114260.3,,60628
1286994,-9778790.72,5157233.46,16,60656
2456688,-9763148.91,5127110.78,8,60629
1386561,-9763059.03,5161396.48,24,60645
2262301,-9748937.6,5119495.25,6,60617
358562,-9764342.12,5149017.07,,60647
346790,-9768106.41,5143680.4,15,60644
1428560,-9762647.99,5163036.16,24,60645
486449,-9766786.04,5149686.11,25,
115965,-9753969.17,5145123.81,18,60611
2125185,-9746424.2,5121970.05,4,60617
2486322,-9773027.95,5130166.86,8,60638
1784138,-9755688.29,5123037.11,6,60620
1869601,-9765126.61,5128427.0,8,60620
1066729,-9764783.06,5153786.04,17,60659
400090,-9760030.28,5150842.95,19,60614
2488430,-9773465.63,5130327.89,8,60638
219840,-9761878.99,5147511.67,14,60622
2095372,-9748499.58,5121140.87,4,60617
1225820,-9771534.97,5156703.51,16,60630
2511023,-9772987.68,5128750.9,8,60638
1298631,-9762895.86,5158591.28,20,60659
1123452,-9768538.44,5154113.84,16,60641
856244,-9756455.79,5141451.07,1,60607
795141,-9763278.38,5138152.68,6,60623
1481741,-9765770.89,5132402.44,8,60632
2260000,-9751191.37,5119182.77,5,60628
2139879,-9753371.4,5121401.97,6,
1994345,-9756577.09,5122361.32,6,60620
1132695,-9769900.04,5158973.65,16,60646
1213045,-9763558.98,5157010.09,17,60625
466394,-9762793.42,5152308.51,17,60618
579352,-9760404.11,5156388.05,6,60625
1240793,-9771921.04,5156134.47,16,60628
95463,-9755047.0,5144102.05,7,60601
487150,-9767293.05,5149781.55,25,
1170008,-9767907.64,5154928.23,17,60641
1185483,-9768902.56,5153033.57,16,60641
392202,-9758863.15,5149244.0,18,60614
326545,-9769036.14,5147935.42,,60639
1003061,-9754399.15,5137475.5,1,60616
826484,-9760742.42,5138084.41,10,60608
527535,-9759739.65,5153049.93,,60613
1430352,-9762177.46,5162829.11,24,60645
394842,-9759281.13,5149622.93,18,60614
396373,-9758557.47,5149785.62,19,60614
1057641,-9761509.19,5156623.64,20,60625
1188908,-9765172.02,5156869.61,17,60625
2347613,-9757258.36,5156224.14,19,
1640373,-9753890.47,5129129.39,2,60637
1648312,-9752141.35,5130807.69,11,60615
145313,-9759332.83,5145412.27,12,
2332768,-9743841.83,5116453.86,4,60617
585795,-9759316.7,5156032.79,19,60660
1681789,-9756628.72,5130221.47,9,
2336113,-9744324.86,5119100.01,4,60617
662210,-9770345.55,5149957.09,25,60639
2216101,-9755292.62,5111910.07,5,60628
1843245,-9763658.37,5129964.71,8,
48908,-9754394.01,5146903.58,18,60610
2087649,-9746159.46,5122970.38,4,60617
937904,-9760879.63,5133374.13,9,60609
629287,-9770549.89,5141047.2,15,60644
735489,-9763849.4,5139697.18,10,
404583,-9757614.88,5149956.31,19,60614
315159,-9769976.77,5147373.39,25,60651
1642245,-9754847.34,5128840.56,3,60621
601174,-9771343.93,5147920.09,25,60639
1531769,-9761588.28,5130048.09,,60629
459526,-9763510.38,5150981.82,14,60618
393149,-9758503.26,5149043.57,18,60614
1966390,-9758003.72,5123487.67,6,60620
1754228,-9757754.53,5126245.5,7,60636
616671,-9770819.46,5144210.68,15,60644
2119497,-9746123.24,5118191.3,4,60617
1912235,-9750703.79,5128148.59,3,60637
1197424,-9768082.57,5159423.83,17,60646
2400580,-9763805.8,5115826.08,22,60655
514956,-9756611.43,5152000.3,19,60657
1326116,-9771493.74,5152271.39,16,60634
300727,-9766434.66,5145830.56,11,60651
1849171,-9762595.85,5128221.42,8,60629
1535999,-9760734.0,5130053.45,8,60636
958329,-9763804.3,5132422.94,8,60632
2248162,-9754639.02,5117207.02,5,60628
1241748,-9771675.69,5155713.82,16,
108594,-9754252.89,5143728.84,1,60601
1422386,-9759222.15,5158570.56,20,60660
899330,-9762734.67,5138450.21,10,60623
861311,-9756818.78,5139323.75,12,60608
283287,-9764502.77,5148339.68,14,60647
2409197,-9751097.04,5109239.81,5,60827
480490,-9765590.99,5150874.22,25,60618
1839461,-9758484.42,5127028.71,7,60636
2456113,-9763582.71,5127388.02,8,60629
683630,-9769619.7,5143606.88,15,60644
1634305,-9753719.42,5129871.04,2,60637
1823770,-9760145.58,5125838.89,7,60636
1948704,-9749614.87,5122643.94,4,60617
711923,-9773297.61,5149879.18,25,60707
924974,-9760123.04,5135172.01,9,60609
478014,-9765709.19,5149913.46,25,60639
1350499,-9777230.21,5151858.99,16,60634
725602,-9762924.22,5141811.18,11,60612
1666411,-9750405.89,5127475.87,3,60637
554486,-9756842.64,5152969.19,19,60657
2211235,-9754506.39,5117035.03,,60628
593443,-9770996.35,5146561.81,25,
2336728,-9744108.69,5117380.92,4,60617
1083219,-9764876.59,5155760.61,17,60625
1345185,-9775603.38,5152357.59,16,60634
2281535,-9757726.39,5112110.79,5,60643
1690776,-9757369.05,5130220.35,9,60609
782778,-9767016.94,5139832.55,10,60623
1061855,-9764734.27,5154062.75,17,60618
1215949,-9771933.99,5159291.31,16,60646
576749,-9760640.68,5154493.51,19,60618
1150329,-9770857.88,5157849.63,16,60630
15934,-9755082.96,5145562.82,18,
2322352,-9743963.22,5115970.3,4,60617
220225,-9762239.78,5147090.34,14,60622
233511,-9761706.32,5148338.57,14,60647
1632540,-9753222.59,5130267.21,2,60615
1126570,-9768344.47,5154106.52,16,60641
1093175,-9766272.29,5155538.42,17,60630
1329486,-9770644.63,5151077.59,25,60645
2308338,-9746582.92,5117500.87,4,60617
431848,-9759257.6,5152453.65,19,60657
1883020,-9754014.18,5125902.46,3,60619
1681332,-9756726.54,5129214.0,7,60621
2480791,-9769774.6,5130624.59,15,60638
1291746,-9777744.31,5152238.69,16,60634
1055273,-9762394.08,5157087.63,20,60625
2069439,-9746202.07,5124067.45,4,60649
2349803,-9757248.11,5156988.75,20,60640
1829731,-9758757.91,5128304.48,7,60636
56358,-9754535.18,5146509.48,18,60610
1498733,-9765402.42,5131021.04,8,60632
1981657,-9758431.87,5121455.67,22,
2349930,-9757621.07,5157296.01,20,60640
1579103,-9752205.77,5135194.62,2,60653
1840348,-9758333.42,5126648.58,,60636
1930682,-9751722.08,5123802.12,6,60619
1254765,-9771832.39,5154971.25,16,60634
352064,-9767201.29,5143813.81,11,60644
2239361,-9752315.2,5116303.91,5,60628
1283233,-9776257.68,5158773.72,16,60631
1746133,-9751842.26,5127219.6,3,60637
2507700,-9770313.64,5127771.92,8,60638
2337031,-9743957.14,5117482.84,4,60617
569649,-9760088.42,5154261.75,19,60613
2529936,-9762655.3,5127584.78,8,60629
1838281,-9758511.58,5128934.34,7,60636
2093080,-9748359.03,5121567.56,4,60617
112423,-9753176.42,5145051.42,18,60611
1663481,-9748970.42,5127190.27,3,60649
890953,-9754954.56,5140895.47,1,60605
2281735,-9758371.71,5111988.12,5,60621
826495,-9760571.41,5138654.79,10,60608
2510636,-9769593.5,5127926.09,8,60638
1822215,-9759611.08,5125856.36,7,60636
2105185,-9748602.13,5121010.1,4,
686655,-9768824.79,5142203.29,15,60644
192445,-9762465.71,5145886.37,12,
758557,-9764917.51,5139698.73,10,60623
751626,-9760929.94,5142264.56,12,60612
1409688,-9759017.21,5159985.58,24,60660
1834330,-9760973.83,5127968.74,8,60629
2428147,-9764010.83,5122801.79,8,60652
1778587,-9757756.97,5124116.29,31,60630
931106,-9756670.67,5133294.8,9,60609
1816492,-9759564.44,5128993.23,7,60633
480550,-9764649.52,5150984.98,25,60618
43373,-9755689.24,5149276.99,18,
897600,-9762767.81,5137454.14,10,60623
2047372,-9760140.37,5118891.41,22,60643
2327246,-9745325.81,5115770.38,,60617
684381,-9769003.37,5143734.5,15,60644
2367695,-9759250.58,5163219.68,24,60626
686571,-9770475.6,5143029.55,15,60644
1582597,-9754080.6,5133536.27,2,60653
671552,-9771634.15,5150403.92,25,
1497068,-9766664.36,5130160.73,8,60632
2040037,-9760630.98,5119286.68,,60620
744469,-9762136.36,5141022.61,11,60612
1729344,-9757476.0,5126637.32,7,60621
130196,-9758628.13,5144628.35,12,60642
257380,-9765067.56,5145550.93,4,60651
8995,-9755321.23,5147788.2,18,60614
225921,-9762507.39,5147956.01,14,60647
1135864,-9769641.32,5157509.94,16,60630
1720828,-9757672.08,5128268.12,7,60636
392166,-9758742.98,5149337.49,18,60614
2198397,-9759288.06,5116425.75,22,60643
260655,-9764797.76,5145624.2,11,60651
194024,-9764176.63,5146052.66,11,
1125992,-9768000.34,5154032.03,16,60641
255910,-9765642.34,5147470.12,25,60651
32509,-9755551.58,5145484.26,18,60654
1110832,-9762967.13,5154395.24,,60618
2445777,-9761181.99,5126605.41,8,60629
2112281,-9747365.86,5120200.83,4,60617
1391908,-9759296.68,5160912.23,24,60626
1814352,-9760214.79,5127633.6,7,60636
1152774,-9770083.05,5155498.49,16,60630
645851,-9765468.54,5141015.73,,60624
2063310,-9747614.59,5125792.9,3,
617965,-9768665.26,5145246.84,,60644
234617,-9761395.68,5148622.18,14,60647
535038,-9760318.99,5153983.92,19,60613
1272636,-9775693.34,5158187.75,16,60656
2098156,-9751605.05,5122883.5,6,60619
1993242,-9757436.59,5121552.28,6,60827
1492973,-9767500.31,5131010.66,8,60638
2219258,-9753148.83,5113756.36,5,60628
489043,-9766756.41,5151722.53,25,60656
215293,-9763077.07,5143083.74,11,60612
1166409,-9770518.64,5155859.78,16,
570045,-9760285.82,5154935.65,19,60613
997862,-9755180.2,5138508.5,9,60616
2225665,-9753800.09,5112044.66,5,60628
1570145,-9753597.88,5134987.18,2,60653
889246,-9754774.21,5141592.25,1,60605
1425453,-9759052.6,5158640.52,20,60660
1999274,-9754857.18,5120166.87,6,60620
216453,-9763393.81,5146419.98,12,60622
665984,-9768326.59,5150345.68,25,60639
372521,-9763927.9,5142511.07,11,60624
587105,-9759322.97,5156607.33,20,60640
786508,-9764526.84,5138117.2,10,60623
1579434,-9752335.76,5135424.08,2,60653
2388719,-9761098.49,5116510.28,22,60655
1879503,-9766089.1,5128827.12,8,60629
2415045,-9762884.2,5124481.62,8,60652
110738,-9753796.42,5143679.25,1,60602
2507242,-9770381.74,5127934.53,8,60638
646277,-9763909.46,5140986.93,11,60624
749242,-9761317.62,5142277.73,11,60612
2413796,-9763083.65,5123593.43,8,60652
362973,-9765181.2,5143008.36,2,60624
795977,-9763003.23,5138276.87,18,60626
2459639,-9764851.72,5126274.24,,60629
1635527,-9753815.84,5129467.02,2,60637
1710296,-9755116.87,5127444.92,7,60621
2442638,-9765230.56,5126658.14,8,60629
912096,-9757507.19,5136018.9,9,60608
1717244,-9756976.95,5127234.56,7,60621
1142272,-9770694.33,5156386.48,16,60630
1053549,-9760928.34,5156780.88,20,
771378,-9763267.27,5138817.49,10,
1325386,-9771491.55,5152467.24,16,60634
891423,-9754752.16,5140569.17,1,60605
1820888,-9758825.57,5126569.36,7,60636
2163424,-9756335.39,5117004.24,22,60628
2463796,-9765389.78,5127076.1,15,60629
1253942,-9771661.17,5154664.29,16,60634
845583,-9758785.62,5141756.87,12,60607
1332617,-9772401.86,5152291.85,16,60634
1641549,-9754826.81,5129420.68,2,60621
2000851,-9756893.67,5118603.92,22,60643
720779,-9765272.8,5141861.46,11,60624
2152921,-9753150.05,5118791.1,15,60628
1090475,-9763646.72,5155573.38,17,60625
174160,-9763432.9,5144645.66,11,60624
942445,-9765318.43,5136350.36,10,60623
1360069,-9761415.46,5160255.96,24,
487624,-9767198.7,5149655.06,25,60639
731379,-9763270.27,5140990.39,11,60612
1591192,-9754109.32,5135351.5,2,60653
2006704,-9755363.08,5119017.73,22,60628
2450164,-9763386.05,5125948.73,8,60629
1848642,-9762579.6,5128464.18,8,60629
1470439,-9765040.24,5130185.02,8,60632
1725892,-9755879.08,5126170.45,7,60621
12071,-9755185.24,5146961.62,18,60610
1871395,-9764029.16,5128977.84,14,60629
1800924,-9760001.71,5130531.08,9,60639
1400110,-9762426.33,5162302.78,24,60645
406829,-9756578.51,5151331.03,,60657
691140,-9770176.19,5143609.14,15,60644
1440062,-9760825.68,5163755.24,24,60645
175706,-9761447.37,5143481.95,12,60612
2279973,-9756346.32,5112452.88,5,60643
2397025,-9764894.39,5115262.3,22,60655
9091,-9755227.71,5147848.15,,60614
2025366,-9758722.51,5120552.05,22,60620
1764189,-9756353.64,5125473.02,7,60621
626087,-9767518.67,5141974.51,11,60644
274477,-9766338.86,5147824.04,25,60639
226626,-9763080.99,5147629.76,14,60647
1656000,-9754386.74,5127099.73,3,60621
447874,-9763027.97,5149753.93,14,60647
1018515,-9765813.98,5151859.33,25,60641
477005,-9764661.97,5150544.42,25,60647
2255488,-9753422.21,5118032.45,5,60628
827062,-9761231.11,5138295.22,10,60608
270959,-9764583.24,5147748.07,25,60647
1734009,-9754705.23,5126452.18,7,60621
608561,-9769183.16,5145338.2,,60656
2153479,-9753443.03,5118337.34,5,60628
1485068,-9765496.69,5131466.02,8,60632
213890,-9763048.78,5143109.81,11,60612
96368,-9755213.87,5143642.73,1,60602
859036,-9757668.23,5140259.91,12,60608
552169,-9757183.96,5153456.91,19,60613
1694323,-9758237.9,5130015.15,7,60636
2148493,-9751994.82,5121314.7,6,60619
403572,-9758116.14,5150840.11,19,60614
1162685,-9766269.08,5156271.15,17,60630
1692303,-9757936.88,5129482.43,7,60636
2205528,-9754282.27,5115174.61,5,60628
2313868,-9745141.49,5109276.7,4,60633
768788,-9765909.98,5140058.99,10,60623
2232522,-9753187.1,5116690.83,5,60628
90445,-9754812.21,5142350.92,1,60605
401965,-9760197.08,5150739.88,19,60614
476780,-9765496.51,5150266.36,25,60647
2098551,-9752024.38,5122787.17,6,60619
1554395,-9759773.57,5131843.45,9,60609
1340906,-9774209.97,5153027.96,16,60634
1470194,-9764882.33,5130554.01,8,60632
1097002,-9764309.61,5156031.38,17,60625
1736959,-9753314.24,5127445.55,3,
1396312,-9763191.19,5161706.57,24,60645
377697,-9760292.11,5149526.0,14,60647
2005657,-9756376.2,5118322.4,22,60643
1058902,-9762633.06,5158183.09,20,60625
1988771,-9756635.2,5119372.75,22,60620
1406055,-9759391.3,5160442.72,24,60660
861660,-9756803.12,5139108.3,,60608
955135,-9761963.24,5134339.54,9,60632
1476811,-9764949.71,5132759.1,8,60632
1840631,-9758564.68,5126226.48,,60636
662881,-9770617.51,5149729.47,20,60639
1358407,-9761302.83,5159901.91,24,
1312030,-9772385.8,5154260.72,16,60634
1326769,-9771234.99,5152286.97,16,60634
1330447,-9770459.58,5150972.89,25,60634
410797,-9757630.32,5151593.82,,60657
1106360,-9762674.48,5153209.21,17,60618
446720,-9761747.38,5149308.05,14,60647
1704836,-9756198.81,5129120.69,7,60621
551703,-9757487.71,5153239.01,19,60613
1006595,-9753100.77,5136844.11,1,60616
9151,-9754458.8,5147698.17,18,60614
175476,-9763426.56,5144337.02,11,60624
1477274,-9765202.74,5133066.27,,60632
1188157,-9766301.99,5158562.3,17,60646
318301,-9769236.31,5147186.88,25,60651
512600,-9756629.95,5151680.13,19,60657
2506174,-9770262.61,5128078.11,8,60638
1309852,-9770879.77,5153847.36,16,60634
1937972,-9749340.91,5124001.51,4,
326722,-9769758.97,5147807.25,25,60639
2415879,-9761124.98,5124273.7,8,60652
2132530,-9746041.85,5121693.04,4,60617
1409505,-9758964.61,5160600.63,24,60660
1882952,-9753849.27,5125034.31,3,60643
1136315,-9770056.63,5157359.03,16,60630
1954985,-9747953.24,5122898.25,4,60617
1955762,-9747823.92,5123496.54,4,60617
105567,-9754381.19,5144248.88,1,60601
40730,-9756548.47,5144669.71,12,60654
1958717,-9753998.39,5123376.96,6,60619
734294,-9762806.01,5141683.82,11,60612
1294004,-9777676.98,5153206.14,16,60634
2376117,-9760691.13,5117160.86,22,60655
820180,-9760613.96,5139192.97,12,60608
1669784,-9748654.48,5126836.81,3,60603
1909582,-9750323.78,5126574.87,3,60637
2355822,-9758731.5,5161650.87,24,60626
1833455,-9761430.48,5128210.53,8,60634
1189950,-9765567.93,5156967.06,17,60625
815996,-9760885.5,5140674.35,12,60608
1269297,-9769497.32,5160187.74,16,60646
152193,-9761129.94,5147483.88,14,60622
635388,-9768043.37,5142129.04,15,60644
2117438,-9746369.81,5118447.24,,60617
213923,-9762982.37,5142689.18,11,60612
1358979,-9761460.2,5160049.42,24,60659
2068556,-9746921.09,5125135.8,,60649
2005971,-9755845.41,5118516.19,22,60628
2457079,-9763056.25,5126930.88,8,60629
427164,-9760269.82,5149791.17,14,60647
210663,-9764254.24,5143217.45,11,60624
641365,-9766777.47,5142429.23,11,60624
343333,-9767341.98,5143972.63,11,60644
498525,-9763853.66,5151844.54,14,60618
1729481,-9757116.23,5126587.96,7,60621
242924,-9763148.09,5149490.44,14,60647
1750273,-9752498.83,5126590.23,3,60637
1432382,-9761585.35,5163468.64,24,60645
1370501,-9761682.17,5159289.95,20,60659
420392,-9759279.6,5151681.31,19,60657
1595223,-9752967.3,5133020.69,2,60620
863921,-9756589.02,5139662.05,12,60616
1209652,-9763777.07,5158742.82,17,60659
1665396,-9750320.79,5127203.31,3,60661
2340708,-9758554.35,5155799.59,19,60640
690593,-9770423.16,5143335.28,6,
2177108,-9755071.18,5114151.09,5,60628
1097142,-9764628.58,5156109.2,17,60637
2170384,-9757394.05,5115300.06,22,60643
1787989,-9756632.14,5123689.21,6,60620
2202729,-9753137.56,5113972.57,5,60628
2012735,-9757272.06,5117171.91,2,60643
750839,-9760530.14,5142471.93,12,60612
2408167,-9763611.28,5114264.07,22,60655
411644,-9757577.52,5151327.51,19,60657
1777962,-9757425.25,5124017.02,,60638
462719,-9762691.31,5151386.83,,60618
919274,-9761216.04,5135825.05,9,60608
1802140,-9759096.99,5130112.45,7,60636
2413932,-9763955.44,5124069.56,8,60652
617376,-9768104.83,5145245.08,15,60644
664661,-9770837.93,5150665.41,25,60639
1924639,-9750404.58,5123163.87,4,60619
166773,-9760861.99,5145129.2,4,60612
1687827,-9757186.72,5129808.62,7,60621
798702,-9763793.02,5136893.94,10,60623
25531,-9757132.64,5148454.37,,60614
1942506,-9749416.15,5125752.69,3,60649
1471570,-9764630.96,5130792.11,8,60632
275443,-9766832.3,5147485.71,25,60639
1439490,-9760548.52,5163687.62,24,60634
1577957,-9752686.83,5135008.89,2,60653
1681882,-9757090.92,5130583.52,,60609
435908,-9762150.28,5153000.71,19,60618
2253442,-9753015.8,5117987.68,5,60628
564029,-9757703.01,5155843.44,19,60614
2342817,-9758362.47,5155708.66,19,60640
245676,-9762723.61,5148638.07,14,60647
539128,-9759282.94,5154971.38,19,60613
1653151,-9754045.59,5128672.43,3,60637
714046,-9774303.18,5150026.4,25,
2100709,-9751429.52,5120452.23,4,60619
